customer_id,gender,age
C390994,Male,20
C391052,Male,64
C391092,Male,23
C391156,Female,64
C391175,Male,54
C391189,Female,40
C391215,Female,59
C391231,Female,69
C391237,Female,22
C391245,Male,46
C391248,Female,37
C391322,Female,24
C391325,Male,56
C391343,Male,44
C391344,Male,29
C391367,Female,43
C391377,Male,52
C391380,Female,48
C391411,Female,33
C391421,Female,50
C391465,Male,31
C391468,Female,25
C391495,Male,60
C391502,Female,69
C391524,Female,28
C391578,Female,27
C391649,Female,50
C391672,Male,61
C391740,Male,35
C391743,Female,51
C391754,Female,20
C391762,Female,49
C391822,Male,46
C391864,Male,22
C391896,Female,29
C391926,Female,61
C391927,Female,67
C391935,Female,63
C391938,Female,19
C391993,Male,57
C391998,Female,67
C391999,Female,25
C392056,Female,65
C392072,Female,35
C392081,Male,27
C392100,Male,60
C392112,Male,35
C392114,Female,63
C392125,Female,23
C392145,Female,41
C392146,Female,38
C392188,Male,39
C392234,Male,25
C392269,Male,41
C392304,Female,53
C392315,Female,24
C392378,Female,68
C392390,Female,63
C392442,Female,40
C392460,Female,62
C392473,Female,57
C392494,Male,30
C392534,Female,24
C392548,Male,19
C392557,Female,36
C392586,Female,69
C392606,Female,27
C392614,Male,33
C392635,Female,62
C392640,Male,36
C392644,Male,34
C392650,Female,69
C392654,Male,29
C392683,Female,21
C392733,Male,50
C392788,Female,60
C392816,Male,18
C392834,Female,34
C392857,Male,19
C392871,Male,25
C392896,Female,43
C392953,Female,37
C392957,Female,23
C392962,Male,40
C392980,Male,66
C392986,Female,42
C393015,Female,28
C393058,Female,33
C393090,Male,23
C393134,Female,46
C393238,Female,54
C393297,Female,44
C393304,Male,49
C393327,Female,35
C393335,Female,69
C393342,Female,61
C393387,Male,68
C393395,Female,24
C393397,Male,22
C393435,Male,55
C393443,Female,33
C393457,Male,69
C393470,Female,25
C393497,Male,18
C393499,Male,20
C393561,Female,40
C393570,Female,46
C393581,Male,35
C393584,Male,33
C393602,Female,44
C393641,Female,26
C393682,Female,66
C393684,Male,28
C393686,Female,44
C393700,Female,64
C393721,Female,31
C393730,Female,34
C393733,Female,69
C393913,Male,30
C393952,Female,18
C393958,Female,67
C393996,Female,45
C394053,Female,38
C394081,Female,27
C394096,Female,59
C394098,Male,54
C394122,Female,48
C394159,Female,56
C394187,Female,60
C394397,Male,28
C394424,Male,57
C394438,Female,63
C394493,Female,42
C394504,Female,65
C394608,Female,26
C394626,Male,44
C394675,Male,49
C394676,Female,32
C394764,Male,18
C394776,Male,68
C394786,Female,41
C394825,Female,45
C394853,Male,46
C394889,Female,18
C394966,Female,34
C394991,Female,56
C395033,Female,34
C395051,Male,50
C395052,Male,35
C395072,Male,35
C395132,Female,18
C395149,Male,37
C395206,Male,49
C395225,Female,62
C395241,Male,65
C395256,Female,37
C395308,Male,64
C395400,Female,33
C395417,Female,52
C395454,Male,45
C395536,Male,44
C395620,Female,48
C395678,Female,56
C395735,Male,65
C395741,Female,51
C395802,Female,27
C395818,Male,18
C395837,Male,34
C395868,Female,24
C395905,Female,21
C395907,Male,39
C395992,Male,49
C396014,Male,67
C396076,Female,57
C396079,Female,19
C396081,Female,52
C396104,Female,50
C396166,Male,23
C396170,Female,52
C396257,Female,63
C396258,Female,23
C396278,Female,39
C396280,Female,62
C396310,Male,22
C396339,Male,30
C396377,Male,30
C396478,Female,19
C396534,Female,27
C396571,Female,20
C396595,Male,40
C396617,Female,35
C396647,Female,18
C396678,Female,62
C396724,Female,52
C396740,Female,28
C396742,Male,51
C396747,Female,31
C396788,Male,30
C396795,Male,48
C396825,Female,39
C396859,Male,31
C396871,Female,65
C396873,Female,69
C396914,Female,66
C396924,Male,38
C396979,Female,34
C397017,Female,19
C397032,Male,21
C397065,Female,66
C397101,Male,66
C397115,Female,67
C397121,Female,68
C397133,Female,62
C397151,Female,21
C397154,Female,55
C397160,Male,27
C397164,Female,57
C397216,Male,24
C397230,Male,21
C397232,Female,57
C397242,Male,22
C397247,Male,42
C397302,Male,64
C397320,Male,33
C397325,Male,53
C397334,Female,68
C397344,Female,18
C397439,Male,62
C397443,Female,51
C397510,Female,18
C397516,Female,40
C397565,Female,62
C397604,Female,48
C397636,Female,67
C397647,Male,35
C397682,Female,36
C397694,Female,46
C397714,Male,63
C397729,Male,23
C397739,Male,41
C397769,Male,21
C397797,Female,69
C397846,Male,24
C397880,Female,46
C397930,Male,19
C397936,Male,53
C397939,Female,18
C397964,Male,61
C397967,Female,28
C397986,Female,42
C397997,Female,22
C398016,Male,61
C398073,Female,47
C398108,Male,33
C398123,Female,27
C398150,Female,41
C398152,Female,19
C398193,Female,28
C398226,Male,30
C398234,Male,23
C398247,Male,21
C398255,Female,22
C398282,Female,23
C398320,Male,48
C398345,Female,54
C398365,Female,62
C398406,Female,69
C398415,Female,49
C398438,Female,66
C398492,Male,22
C398501,Male,30
C398509,Female,28
C398532,Female,67
C398559,Male,43
C398586,Female,31
C398589,Female,67
C398599,Female,24
C398608,Female,38
C398612,Male,24
C398661,Female,45
C398820,Male,59
C398876,Female,18
C398880,Male,48
C398882,Male,18
C398901,Female,33
C398936,Female,44
C398984,Male,45
C398998,Male,61
C399008,Female,28
C399010,Male,64
C399060,Female,21
C399111,Female,21
C399186,Male,19
C399192,Female,18
C399198,Female,61
C399207,Female,68
C399231,Male,23
C399234,Female,50
C399248,Female,28
C399308,Male,51
C399317,Female,44
C399328,Male,58
C399332,Female,49
C399370,Female,32
C399383,Female,19
C399409,Male,37
C399417,Male,30
C399462,Male,24
C399503,Male,46
C399526,Female,58
C399576,Male,22
C399598,Male,67
C399642,Male,62
C399643,Male,57
C399645,Female,20
C399654,Female,40
C399688,Male,60
C399708,Male,19
C399735,Female,59
C399744,Female,18
C399778,Female,40
C399796,Female,32
C399804,Male,61
C399819,Male,33
C399824,Male,22
C399834,Male,22
C399837,Female,65
C399838,Male,37
C399993,Female,38
C400051,Female,37
C400058,Female,65
C400112,Female,59
C400148,Female,45
C400203,Female,26
C400227,Female,69
C400248,Male,59
C400253,Male,57
C400254,Male,51
C400258,Female,53
C400277,Female,35
C400284,Female,29
C400296,Female,61
C400297,Female,29
C400314,Female,52
C400334,Male,28
C400405,Female,61
C400411,Female,37
C400448,Male,27
C400486,Female,68
C400518,Male,27
C400520,Male,18
C400540,Male,25
C400578,Female,35
C400590,Female,54
C400591,Female,27
C400604,Male,33
C400606,Female,30
C400618,Male,47
C400659,Female,64
C400746,Female,39
C400778,Male,29
C400804,Female,52
C400805,Male,51
C400808,Female,47
C400854,Female,45
C400930,Male,53
C400939,Male,38
C400970,Female,31
C400990,Male,60
C401007,Female,46
C401090,Female,33
C401095,Male,29
C401139,Male,47
C401150,Female,30
C401185,Female,37
C401237,Female,66
C401244,Male,23
C401275,Female,40
C401277,Female,59
C401284,Female,56
C401335,Male,38
C401394,Female,57
C401409,Male,63
C401429,Male,39
C401458,Female,67
C401506,Male,40
C401524,Male,65
C401532,Female,66
C401566,Female,54
C401620,Male,50
C401625,Female,26
C401627,Female,21
C401628,Female,51
C401640,Female,64
C401641,Male,35
C401663,Female,24
C401681,Female,18
C401725,Female,32
C401728,Female,68
C401773,Female,31
C401823,Female,36
C401846,Female,46
C401847,Female,61
C401852,Female,66
C401897,Female,53
C401912,Male,28
C401927,Female,18
C401944,Female,40
C401963,Female,25
C401985,Male,41
C402015,Female,36
C402056,Female,48
C402058,Male,32
C402087,Male,25
C402100,Female,47
C402160,Female,41
C402199,Male,41
C402260,Female,56
C402407,Male,61
C402424,Female,53
C402431,Male,43
C402433,Male,53
C402489,Female,38
C402499,Female,52
C402532,Female,59
C402577,Female,49
C402581,Male,23
C402588,Male,65
C402607,Male,35
C402632,Male,48
C402673,Female,27
C402700,Female,34
C402705,Female,35
C402717,Female,62
C402774,Male,34
C402830,Female,28
C402854,Female,53
C402859,Male,47
C402861,Female,37
C402891,Male,62
C402893,Female,51
C402908,Male,26
C402939,Male,40
C402946,Male,45
C402952,Female,42
C402961,Female,53
C402979,Male,26
C402984,Female,58
C402987,Female,31
C403019,Female,69
C403039,Male,41
C403051,Female,37
C403105,Female,40
C403131,Female,25
C403143,Female,46
C403174,Male,53
C403180,Female,48
C403184,Female,45
C403247,Male,30
C403263,Female,26
C403266,Female,45
C403349,Male,53
C403358,Female,64
C403406,Male,37
C403442,Female,29
C403465,Female,37
C403473,Male,62
C403554,Female,59
C403561,Female,42
C403569,Female,60
C403570,Female,51
C403640,Male,22
C403644,Female,57
C403690,Female,56
C403712,Male,43
C403741,Male,58
C403783,Female,28
C403830,Female,55
C403893,Male,33
C403900,Female,22
C403968,Female,66
C403983,Female,23
C404035,Male,41
C404093,Female,54
C404096,Female,18
C404122,Female,20
C404158,Female,56
C404241,Male,55
C404269,Female,47
C404355,Female,33
C404358,Female,46
C404411,Female,57
C404456,Female,37
C404528,Female,20
C404542,Female,57
C404546,Male,52
C404549,Female,23
C404555,Male,46
C404559,Male,56
C404571,Female,47
C404573,Female,32
C404586,Female,47
C404594,Female,22
C404615,Female,30
C404618,Female,27
C404636,Female,65
C404679,Male,44
C404706,Female,54
C404747,Female,38
C404769,Male,25
C404811,Male,39
C404832,Male,32
C404855,Male,55
C404929,Female,39
C404950,Female,40
C404957,Male,51
C405004,Female,21
C405024,Female,60
C405031,Female,20
C405075,Male,56
C405144,Male,21
C405148,Female,42
C405154,Female,26
C405158,Female,34
C405170,Female,22
C405178,Female,65
C405181,Male,21
C405182,Female,27
C405270,Male,66
C405299,Male,35
C405329,Male,53
C405333,Male,45
C405341,Female,61
C405346,Male,20
C405349,Male,43
C405354,Male,22
C405356,Female,66
C405362,Male,36
C405380,Female,64
C405488,Male,40
C405530,Female,49
C405572,Female,41
C405578,Female,18
C405636,Female,53
C405677,Female,40
C405704,Male,56
C405731,Male,43
C405837,Female,53
C405844,Female,44
C405855,Male,33
C405891,Male,32
C405918,Male,50
C405922,Male,33
C405956,Male,51
C406016,Female,31
C406017,Male,25
C406064,Male,21
C406092,Male,20
C406112,Female,63
C406119,Male,42
C406123,Female,60
C406200,Male,44
C406210,Female,63
C406224,Male,63
C406248,Female,49
C406307,Female,45
C406348,Female,60
C406357,Male,32
C406390,Male,33
C406394,Female,49
C406427,Male,59
C406455,Female,34
C406460,Female,45
C406480,Female,44
C406528,Female,56
C406534,Female,29
C406555,Male,38
C406591,Female,48
C406595,Male,51
C406603,Male,38
C406706,Male,44
C406746,Male,42
C406772,Male,47
C406788,Female,29
C406836,Female,51
C406931,Female,37
C406944,Female,38
C406972,Female,48
C406986,Male,45
C406999,Female,44
C407038,Female,28
C407048,Female,19
C407060,Male,35
C407111,Female,42
C407130,Female,36
C407145,Female,35
C407155,Female,61
C407195,Male,47
C407210,Female,38
C407228,Female,47
C407276,Female,56
C407290,Male,38
C407298,Female,20
C407322,Female,42
C407324,Female,47
C407335,Female,53
C407396,Male,57
C407419,Male,31
C407452,Female,60
C407478,Female,32
C407525,Female,69
C407526,Male,59
C407529,Male,61
C407586,Male,42
C407634,Male,24
C407667,Male,46
C407679,Male,57
C407680,Male,61
C407728,Female,67
C407735,Male,48
C407786,Female,18
C407790,Male,47
C407802,Male,55
C407804,Female,24
C407849,Female,30
C407855,Male,24
C407950,Male,61
C407975,Female,42
C407998,Male,51
C408001,Male,51
C408025,Female,40
C408045,Female,25
C408070,Female,18
C408072,Female,19
C408076,Female,35
C408079,Male,40
C408081,Male,46
C408106,Female,19
C408144,Female,22
C408146,Female,41
C408174,Female,57
C408204,Female,22
C408218,Female,39
C408251,Female,18
C408271,Female,61
C408282,Male,39
C408303,Female,25
C408348,Male,66
C408352,Male,22
C408359,Male,62
C408441,Male,21
C408454,Female,57
C408480,Male,46
C408548,Female,46
C408551,Male,51
C408584,Female,26
C408592,Female,66
C408595,Female,60
C408668,Male,64
C408735,Female,31
C408757,Male,39
C408763,Female,38
C408766,Female,65
C408789,Female,57
C408801,Male,67
C408810,Female,53
C408856,Female,68
C408879,Female,53
C408917,Female,38
C408927,Female,19
C408930,Male,63
C408947,Female,59
C408981,Male,30
C408996,Male,60
C409005,Female,49
C409079,Female,56
C409106,Female,38
C409114,Female,21
C409133,Female,21
C409139,Male,43
C409191,Female,19
C409196,Male,52
C409213,Female,59
C409283,Male,36
C409288,Female,53
C409462,Male,38
C409478,Male,47
C409499,Male,61
C409502,Male,37
C409503,Female,44
C409521,Female,41
C409579,Female,36
C409582,Female,33
C409588,Male,45
C409635,Female,38
C409639,Female,27
C409710,Female,21
C409727,Female,29
C409810,Female,28
C409822,Female,29
C409871,Female,58
C409875,Female,24
C409877,Female,46
C409933,Male,26
C409959,Male,63
C409965,Female,47
C409967,Female,30
C409974,Female,69
C410035,Female,47
C410044,Female,49
C410052,Female,22
C410069,Male,24
C410188,Female,31
C410201,Male,52
C410205,Male,54
C410209,Male,32
C410210,Male,19
C410232,Female,51
C410234,Female,48
C410259,Male,18
C410320,Female,18
C410347,Male,67
C410369,Female,65
C410398,Male,46
C410406,Male,41
C410429,Female,34
C410456,Female,60
C410469,Female,44
C410490,Female,31
C410514,Male,67
C410550,Male,59
C410569,Female,34
C410597,Female,26
C410605,Female,24
C410626,Female,28
C410627,Female,44
C410652,Female,50
C410684,Female,36
C410708,Male,62
C410747,Female,47
C410748,Male,40
C410751,Male,26
C410752,Female,52
C410760,Female,29
C410808,Female,39
C410816,Female,20
C410848,Female,50
C410895,Male,43
C410907,Female,34
C410940,Female,33
C410942,Male,43
C410955,Female,34
C411012,Female,50
C411072,Female,60
C411102,Male,46
C411110,Female,60
C411139,Female,56
C411244,Female,48
C411246,Female,61
C411279,Female,67
C411285,Female,61
C411326,Female,58
C411333,Female,69
C411374,Male,50
C411407,Female,41
C411423,Male,33
C411488,Female,34
C411508,Female,32
C411510,Female,42
C411548,Male,27
C411551,Female,54
C411554,Male,41
C411569,Male,62
C411576,Male,23
C411614,Female,63
C411631,Male,33
C411654,Female,41
C411665,Female,43
C411667,Female,33
C411741,Male,41
C411760,Female,26
C411769,Female,20
C411773,Male,26
C411785,Male,58
C411795,Female,58
C411824,Female,69
C411828,Female,37
C411848,Female,62
C411876,Male,34
C411888,Female,36
C411896,Female,43
C411899,Male,50
C411921,Male,39
C411925,Female,43
C411934,Male,31
C411952,Female,34
C412145,Female,39
C412167,Male,37
C412239,Female,53
C412274,Male,32
C412280,Male,42
C412367,Male,60
C412400,Female,48
C412415,Male,21
C412421,Female,67
C412458,Male,65
C412531,Male,65
C412543,Male,59
C412545,Male,41
C412564,Female,38
C412615,Female,64
C412619,Female,48
C412680,Female,53
C412707,Female,59
C412735,Female,25
C412772,Male,56
C412792,Female,39
C412800,Female,41
C412806,Male,29
C412838,Male,52
C412851,Female,62
C412900,Female,47
C412946,Male,21
C412952,Female,45
C412961,Female,31
C412970,Female,67
C412976,Female,39
C412993,Male,66
C413016,Male,45
C413031,Female,35
C413049,Female,62
C413113,Male,36
C413122,Male,22
C413139,Male,23
C413156,Male,37
C413192,Male,64
C413234,Male,23
C413244,Male,68
C413289,Male,52
C413305,Female,32
C413337,Female,53
C413365,Female,53
C413384,Female,43
C413385,Female,63
C413451,Female,53
C413483,Female,64
C413486,Female,64
C413493,Female,60
C413497,Female,61
C413526,Female,24
C413557,Female,65
C413558,Male,66
C413566,Female,65
C413623,Male,67
C413646,Female,59
C413655,Female,51
C413665,Female,69
C413690,Female,36
C413721,Male,68
C413733,Female,49
C413755,Female,41
C413781,Female,52
C413790,Male,50
C413910,Female,56
C413984,Male,23
C413999,Male,65
C414008,Male,61
C414050,Male,41
C414054,Male,38
C414057,Female,33
C414133,Male,51
C414134,Male,58
C414137,Female,33
C414184,Male,48
C414189,Female,58
C414247,Female,36
C414285,Male,26
C414407,Female,55
C414521,Male,45
C414525,Male,32
C414536,Female,26
C414538,Female,58
C414575,Male,31
C414585,Female,23
C414588,Male,50
C414601,Female,32
C414684,Female,24
C414768,Male,54
C414773,Female,65
C414774,Male,50
C414801,Female,61
C414808,Female,38
C414819,Female,56
C414825,Male,26
C414878,Female,48
C414957,Male,46
C414958,Female,36
C414979,Male,64
C415023,Male,66
C415031,Male,30
C415075,Female,47
C415097,Male,64
C415144,Male,27
C415195,Male,42
C415234,Female,31
C415239,Female,19
C415243,Female,48
C415297,Male,66
C415321,Female,24
C415327,Female,38
C415349,Female,49
C415366,Male,46
C415396,Female,27
C415480,Male,50
C415598,Female,61
C415610,Female,49
C415695,Male,61
C415726,Female,24
C415737,Female,53
C415769,Female,60
C415771,Male,31
C415780,Male,24
C415783,Female,47
C415826,Male,66
C415885,Male,67
C415922,Male,45
C415932,Male,37
C415954,Female,19
C415991,Female,44
C415999,Male,64
C416002,Female,63
C416091,Female,52
C416151,Male,53
C416177,Male,24
C416179,Female,62
C416210,Female,45
C416219,Female,35
C416229,Female,35
C416308,Male,24
C416318,Female,62
C416352,Male,20
C416387,Female,54
C416410,Male,61
C416435,Female,27
C416445,Female,22
C416463,Female,34
C416476,Female,42
C416513,Male,34
C416540,Male,62
C416542,Female,48
C416554,Female,37
C416573,Female,45
C416594,Female,32
C416600,Male,22
C416612,Female,68
C416614,Male,48
C416670,Female,60
C416735,Female,27
C416771,Female,38
C416881,Female,29
C416964,Female,42
C416971,Female,65
C417007,Male,62
C417019,Male,47
C417021,Female,44
C417029,Male,66
C417062,Male,41
C417095,Female,50
C417114,Male,32
C417163,Female,59
C417231,Female,49
C417240,Female,29
C417266,Female,59
C417296,Female,43
C417302,Male,54
C417356,Female,28
C417371,Female,69
C417395,Male,48
C417404,Female,28
C417408,Male,27
C417440,Female,56
C417505,Male,31
C417514,Male,60
C417525,Female,61
C417550,Female,43
C417563,Female,21
C417566,Female,42
C417576,Female,39
C417584,Male,18
C417604,Female,66
C417622,Female,58
C417649,Female,54
C417659,Male,52
C417746,Male,66
C417756,Female,63
C417777,Female,68
C417788,Female,53
C417874,Female,40
C417952,Male,38
C417960,Female,49
C417990,Female,62
C418019,Female,58
C418056,Female,58
C418081,Female,22
C418105,Male,69
C418156,Male,63
C418235,Female,37
C418258,Female,59
C418259,Male,45
C418281,Female,32
C418329,Female,64
C418349,Female,54
C418356,Female,30
C418372,Female,42
C418436,Male,32
C418502,Male,37
C418507,Female,57
C418511,Male,43
C418514,Female,67
C418538,Female,67
C418557,Male,42
C418591,Female,25
C418629,Male,33
C418711,Female,69
C418744,Female,67
C418753,Female,62
C418785,Female,34
C418788,Male,58
C418810,Female,46
C418812,Male,63
C418845,Male,30
C418859,Female,39
C418868,Female,41
C418876,Male,45
C418900,Female,25
C418966,Female,45
C418971,Female,51
C418974,Female,47
C418983,Male,58
C419049,Female,44
C419125,Female,44
C419192,Male,28
C419204,Male,55
C419219,Female,48
C419234,Male,65
C419280,Female,32
C419312,Female,59
C419320,Male,52
C419331,Female,41
C419339,Female,28
C419340,Male,44
C419348,Female,23
C419360,Female,64
C419397,Female,23
C419424,Female,48
C419469,Female,31
C419470,Female,31
C419471,Male,26
C419497,Female,61
C419499,Female,27
C419564,Female,54
C419575,Female,25
C419584,Female,37
C419593,Male,43
C419619,Female,21
C419632,Female,35
C419636,Female,28
C419653,Female,69
C419661,Male,60
C419663,Female,41
C419681,Female,38
C419687,Female,46
C419693,Male,32
C419696,Male,42
C419701,Male,42
C419768,Male,20
C419781,Female,30
C419808,Female,43
C419809,Female,53
C419814,Male,41
C419822,Female,21
C419842,Female,60
C419853,Male,69
C419919,Female,57
C419965,Male,66
C419998,Female,41
C420009,Male,32
C420038,Male,39
C420068,Male,65
C420104,Male,24
C420110,Female,23
C420162,Male,44
C420174,Female,49
C420179,Male,52
C420242,Female,61
C420247,Female,59
C420261,Male,51
C420268,Female,35
C420280,Female,50
C420281,Male,49
C420291,Female,36
C420311,Female,45
C420324,Female,36
C420349,Male,38
C420359,Male,46
C420372,Female,19
C420380,Female,68
C420391,Male,38
C420400,Male,52
C420402,Female,50
C420423,Female,57
C420460,Male,30
C420474,Female,53
C420506,Female,21
C420533,Female,44
C420613,Female,32
C420627,Male,28
C420628,Male,52
C420679,Female,26
C420699,Male,52
C420714,Male,32
C420726,Male,58
C420727,Female,21
C420733,Male,50
C420762,Female,58
C420774,Male,52
C420869,Male,34
C420895,Male,62
C420907,Female,64
C420954,Female,63
C420958,Male,63
C420960,Female,40
C420995,Female,62
C421033,Female,20
C421034,Male,28
C421044,Male,67
C421050,Female,49
C421088,Female,55
C421113,Male,67
C421134,Female,45
C421136,Female,19
C421190,Male,50
C421264,Male,29
C421314,Female,19
C421357,Female,57
C421363,Female,68
C421390,Male,46
C421504,Male,32
C421647,Male,68
C421687,Female,64
C421689,Male,34
C421751,Female,65
C421763,Male,21
C421764,Male,62
C421800,Female,67
C421825,Female,62
C421826,Female,67
C421893,Male,50
C421917,Male,49
C421919,Male,36
C421946,Male,24
C421956,Female,53
C422075,Male,33
C422076,Female,28
C422093,Female,52
C422113,Male,66
C422114,Female,68
C422121,Female,30
C422142,Female,58
C422166,Female,38
C422169,Female,34
C422186,Female,24
C422202,Male,66
C422210,Female,47
C422243,Female,51
C422294,Female,65
C422309,Female,59
C422323,Female,27
C422326,Female,62
C422341,Male,46
C422352,Male,23
C422357,Male,25
C422413,Male,19
C422471,Male,22
C422484,Male,63
C422499,Male,39
C422512,Male,43
C422622,Female,63
C422629,Male,48
C422656,Male,45
C422658,Female,32
C422681,Male,67
C422684,Male,54
C422697,Female,27
C422727,Male,18
C422729,Female,56
C422817,Male,52
C422842,Female,67
C422886,Female,49
C422943,Male,54
C422963,Female,53
C422973,Male,19
C422990,Male,44
C423052,Female,36
C423066,Male,31
C423158,Female,51
C423162,Female,22
C423230,Female,54
C423262,Female,27
C423281,Female,28
C423304,Female,64
C423391,Female,28
C423422,Female,30
C423430,Female,68
C423442,Male,68
C423447,Female,26
C423485,Male,27
C423500,Female,40
C423534,Male,24
C423549,Female,37
C423594,Male,63
C423598,Female,32
C423619,Male,38
C423630,Female,63
C423646,Female,18
C423664,Female,59
C423734,Male,47
C423776,Male,34
C423777,Female,40
C423782,Female,54
C423793,Female,61
C423808,Male,66
C423816,Male,44
C423846,Female,32
C423882,Male,51
C423898,Male,61
C423913,Male,27
C423917,Female,36
C423938,Male,64
C423950,Female,56
C424026,Male,23
C424065,Female,22
C424090,Male,24
C424097,Male,59
C424125,Male,51
C424137,Male,50
C424161,Female,29
C424190,Female,38
C424230,Male,45
C424244,Male,59
C424256,Male,45
C424329,Male,18
C424336,Female,23
C424337,Female,58
C424361,Male,60
C424402,Female,29
C424407,Female,29
C424411,Female,32
C424413,Female,28
C424416,Male,52
C424443,Male,31
C424446,Female,56
C424490,Female,63
C424497,Female,27
C424530,Female,24
C424563,Male,51
C424570,Female,43
C424633,Male,33
C424642,Female,40
C424644,Female,59
C424650,Male,20
C424700,Female,47
C424736,Female,57
C424748,Female,52
C424783,Female,48
C424817,Male,34
C424827,Male,57
C424860,Female,36
C424910,Male,49
C424911,Male,66
C424945,Female,62
C424963,Female,34
C424983,Male,60
C425002,Female,37
C425059,Female,68
C425060,Female,29
C425168,Female,33
C425188,Female,45
C425204,Female,45
C425237,Female,37
C425309,Male,47
C425336,Female,30
C425412,Male,60
C425422,Male,69
C425431,Female,53
C425439,Female,66
C425442,Male,52
C425464,Male,51
C425469,Female,18
C425477,Female,33
C425517,Male,33
C425520,Female,59
C425545,Female,29
C425560,Male,23
C425570,Male,39
C425591,Male,48
C425601,Female,21
C425602,Female,67
C425612,Female,64
C425656,Male,38
C425669,Male,68
C425712,Female,41
C425732,Female,20
C425762,Female,47
C425778,Female,61
C425779,Male,67
C425792,Female,35
C425842,Female,35
C425857,Male,43
C425872,Male,35
C425880,Female,29
C425890,Male,56
C425893,Male,23
C425959,Male,50
C425976,Female,61
C426029,Male,62
C426067,Female,19
C426125,Male,61
C426217,Female,56
C426233,Female,40
C426302,Female,67
C426312,Male,50
C426357,Female,29
C426370,Male,67
C426409,Female,49
C426418,Female,20
C426462,Male,30
C426507,Female,41
C426645,Female,63
C426658,Male,63
C426723,Female,55
C426742,Female,61
C426847,Female,61
C426916,Female,38
C426940,Female,40
C427007,Male,50
C427031,Male,64
C427052,Male,18
C427070,Male,58
C427097,Female,67
C427099,Male,41
C427107,Female,35
C427137,Female,39
C427144,Female,63
C427145,Female,38
C427152,Female,35
C427163,Female,60
C427172,Female,18
C427173,Male,18
C427193,Male,50
C427276,Female,18
C427288,Male,22
C427293,Male,28
C427296,Female,44
C427336,Male,18
C427369,Female,31
C427418,Female,34
C427437,Male,68
C427479,Female,64
C427519,Male,23
C427522,Female,30
C427540,Female,44
C427543,Female,27
C427594,Female,47
C427595,Male,52
C427600,Female,54
C427657,Male,33
C427706,Male,28
C427709,Male,52
C427718,Female,51
C427750,Female,55
C427805,Male,68
C427813,Male,53
C427820,Female,39
C427938,Female,49
C427990,Female,45
C428001,Female,37
C428079,Female,40
C428100,Female,28
C428126,Male,23
C428133,Male,18
C428183,Female,34
C428227,Female,60
C428390,Female,41
C428427,Female,26
C428460,Male,32
C428500,Male,32
C428552,Female,67
C428568,Female,66
C428609,Male,41
C428619,Male,69
C428646,Male,47
C428654,Female,33
C428737,Female,34
C428752,Female,45
C428823,Male,22
C428861,Female,59
C428895,Male,43
C428905,Male,18
C428959,Male,58
C428977,Female,44
C428978,Female,39
C429003,Male,55
C429022,Female,31
C429037,Male,21
C429048,Male,41
C429070,Male,64
C429080,Female,36
C429104,Female,33
C429122,Male,42
C429159,Female,53
C429211,Female,69
C429221,Male,69
C429244,Female,56
C429276,Female,65
C429302,Female,38
C429330,Male,32
C429420,Male,44
C429438,Male,60
C429460,Female,45
C429463,Male,22
C429588,Male,32
C429642,Male,24
C429664,Male,51
C429808,Female,30
C429822,Male,49
C429836,Male,53
C429849,Female,30
C429933,Female,29
C429960,Male,40
C429978,Male,61
C429986,Female,30
C430043,Female,46
C430098,Female,54
C430154,Female,62
C430162,Male,65
C430223,Female,22
C430246,Female,22
C430251,Male,23
C430252,Female,34
C430259,Female,49
C430315,Female,31
C430318,Female,39
C430326,Male,53
C430449,Female,47
C430505,Female,52
C430573,Female,36
C430595,Female,21
C430623,Female,26
C430684,Female,21
C430714,Female,60
C430733,Male,31
C430739,Female,20
C430861,Male,36
C430869,Female,29
C430893,Female,20
C430930,Female,42
C430931,Female,46
C430942,Female,39
C430963,Female,60
C430991,Female,54
C431022,Male,53
C431030,Male,52
C431047,Female,61
C431059,Female,22
C431144,Female,59
C431166,Female,37
C431169,Male,19
C431191,Female,21
C431208,Female,32
C431209,Female,35
C431257,Male,55
C431261,Female,58
C431273,Female,24
C431279,Female,67
C431293,Female,42
C431302,Female,49
C431314,Male,33
C431371,Female,29
C431379,Female,42
C431380,Male,51
C431406,Male,50
C431418,Female,43
C431425,Female,22
C431441,Male,48
C431518,Male,20
C431531,Female,42
C431612,Male,28
C431635,Female,60
C431665,Male,49
C431715,Male,49
C431775,Female,32
C431779,Female,51
C431809,Male,69
C431849,Female,52
C431872,Male,26
C431917,Female,49
C431918,Male,26
C431920,Female,42
C431949,Female,33
C431965,Female,67
C431969,Female,36
C431997,Female,68
C432057,Female,66
C432108,Male,22
C432132,Male,23
C432139,Female,56
C432164,Female,26
C432228,Female,22
C432230,Male,35
C432239,Female,39
C432246,Male,47
C432254,Male,47
C432277,Male,38
C432288,Female,23
C432322,Female,59
C432327,Male,29
C432354,Male,55
C432373,Male,62
C432427,Male,28
C432488,Male,36
C432500,Male,20
C432547,Male,63
C432586,Male,58
C432591,Female,37
C432600,Male,64
C432603,Female,67
C432616,Male,55
C432617,Male,65
C432627,Male,37
C432660,Male,58
C432705,Female,32
C432750,Male,51
C432763,Female,62
C432765,Male,23
C432805,Female,49
C432820,Male,25
C432836,Female,27
C432847,Female,49
C432860,Male,24
C432883,Female,59
C432915,Female,46
C432921,Female,69
C432952,Female,36
