invoice_item_id,invoice_no,category_id,quantity,price
75721,I113445,4,1,40.66
75722,I228674,4,5,203.30
75723,I212414,2,5,3000.85
75724,I179516,1,1,300.08
75725,I208790,5,5,26.15
75726,I109430,1,4,1200.32
75727,I881195,2,4,2400.68
75728,I209381,3,1,15.15
75729,I137458,1,5,1500.40
75730,I741721,5,1,5.23
75731,I827027,5,2,10.46
75732,I152137,1,2,600.16
75733,I944527,6,2,71.68
75734,I565096,6,1,35.84
75735,I259341,1,1,300.08
75736,I502000,4,4,162.64
75737,I772167,1,3,900.24
75738,I118224,1,2,600.16
75739,I304807,4,1,40.66
75740,I270271,5,3,15.69
75741,I118496,6,2,71.68
75742,I129925,3,1,15.15
75743,I182980,5,5,26.15
75744,I100425,4,1,40.66
75745,I440030,1,2,600.16
75746,I141036,8,3,35.19
75747,I250143,6,3,107.52
75748,I322055,4,2,81.32
75749,I124690,2,5,3000.85
75750,I215683,6,5,179.20
75751,I540019,1,5,1500.40
75752,I186554,5,4,20.92
75753,I311661,1,4,1200.32
75754,I188598,7,1,1050.00
75755,I124782,8,5,58.65
75756,I757600,3,5,75.75
75757,I127391,4,5,203.30
75758,I159108,1,1,300.08
75759,I551764,2,4,2400.68
75760,I275481,1,5,1500.40
75761,I130280,3,5,75.75
75762,I233705,2,5,3000.85
75763,I647425,5,5,26.15
75764,I309769,6,5,179.20
75765,I897170,7,4,4200.00
75766,I876312,5,2,10.46
75767,I210576,1,3,900.24
75768,I880782,1,1,300.08
75769,I140203,1,3,900.24
75770,I325807,2,2,1200.34
75771,I117898,2,3,1800.51
75772,I258392,6,2,71.68
75773,I656551,2,5,3000.85
75774,I891016,6,5,179.20
75775,I241934,7,5,5250.00
75776,I211698,5,5,26.15
75777,I189600,5,3,15.69
75778,I150164,5,5,26.15
75779,I247515,1,4,1200.32
75780,I265790,4,1,40.66
75781,I149180,4,1,40.66
75782,I164083,2,3,1800.51
75783,I157066,1,3,900.24
75784,I337656,5,3,15.69
75785,I319623,5,3,15.69
75786,I330871,5,2,10.46
75787,I287443,1,1,300.08
75788,I298751,6,4,143.36
75789,I224134,6,2,71.68
75790,I240792,4,1,40.66
75791,I552283,5,2,10.46
75792,I297603,4,5,203.30
75793,I915012,1,3,900.24
75794,I150105,7,4,4200.00
75795,I611991,4,4,162.64
75796,I120384,2,3,1800.51
75797,I469281,7,3,3150.00
75798,I265891,4,1,40.66
75799,I190436,6,1,35.84
75800,I632804,1,4,1200.32
75801,I640740,1,5,1500.40
75802,I691967,2,1,600.17
75803,I241550,1,3,900.24
75804,I315751,1,5,1500.40
75805,I323121,6,1,35.84
75806,I205926,1,5,1500.40
75807,I733229,1,5,1500.40
75808,I917695,3,3,45.45
75809,I304471,1,1,300.08
75810,I927554,4,5,203.30
75811,I651194,4,5,203.30
75812,I623734,7,3,3150.00
75813,I120335,1,4,1200.32
75814,I274243,1,2,600.16
75815,I902935,2,1,600.17
75816,I115319,5,4,20.92
75817,I301461,2,5,3000.85
75818,I158954,4,2,81.32
75819,I615730,1,5,1500.40
75820,I139590,1,1,300.08
75821,I113708,3,2,30.30
75822,I314734,1,5,1500.40
75823,I141393,2,4,2400.68
75824,I123319,5,3,15.69
75825,I155060,8,1,11.73
75826,I567709,1,4,1200.32
75827,I635146,1,3,900.24
75828,I247476,1,5,1500.40
75829,I282443,4,1,40.66
75830,I131037,4,5,203.30
75831,I731303,6,3,107.52
75832,I241433,4,3,121.98
75833,I683686,7,2,2100.00
75834,I213046,1,3,900.24
75835,I202208,1,4,1200.32
75836,I122728,1,5,1500.40
75837,I647153,4,5,203.30
75838,I211885,1,2,600.16
75839,I109640,1,1,300.08
75840,I267558,6,2,71.68
75841,I457768,2,2,1200.34
75842,I174503,4,4,162.64
75843,I270162,2,1,600.17
75844,I265472,4,2,81.32
75845,I336687,6,1,35.84
75846,I232660,1,2,600.16
75847,I491667,1,3,900.24
75848,I232198,1,3,900.24
75849,I275593,2,4,2400.68
75850,I207805,2,5,3000.85
75851,I465895,5,1,5.23
75852,I272913,6,3,107.52
75853,I332785,4,4,162.64
75854,I269979,1,1,300.08
75855,I334116,5,3,15.69
75856,I589701,4,2,81.32
75857,I180346,8,4,46.92
75858,I155661,1,1,300.08
75859,I248019,5,2,10.46
75860,I812934,4,3,121.98
75861,I338232,2,4,2400.68
75862,I457574,2,4,2400.68
75863,I174845,8,2,23.46
75864,I331290,1,1,300.08
75865,I261260,2,5,3000.85
75866,I692874,1,2,600.16
75867,I208292,3,4,60.60
75868,I249180,5,1,5.23
75869,I440461,2,2,1200.34
75870,I240636,1,3,900.24
75871,I286027,1,4,1200.32
75872,I274495,1,3,900.24
75873,I111189,4,1,40.66
75874,I325003,1,5,1500.40
75875,I473456,1,4,1200.32
75876,I333826,4,1,40.66
75877,I174555,1,4,1200.32
75878,I282891,5,3,15.69
75879,I499613,5,3,15.69
75880,I199675,3,4,60.60
75881,I260682,4,2,81.32
75882,I335226,1,3,900.24
75883,I315202,5,5,26.15
75884,I321623,4,5,203.30
75885,I286062,8,5,58.65
75886,I183299,1,4,1200.32
75887,I216689,5,3,15.69
75888,I332904,1,2,600.16
75889,I959157,5,1,5.23
75890,I776639,1,5,1500.40
75891,I228859,1,3,900.24
75892,I319712,1,1,300.08
75893,I242694,6,4,143.36
75894,I249625,1,3,900.24
75895,I292398,8,1,11.73
75896,I172914,1,3,900.24
75897,I135821,2,4,2400.68
75898,I668430,5,3,15.69
75899,I901255,4,4,162.64
75900,I757294,1,5,1500.40
75901,I207057,7,3,3150.00
75902,I474012,1,2,600.16
75903,I927068,5,4,20.92
75904,I157680,1,2,600.16
75905,I420944,4,1,40.66
75906,I858804,2,1,600.17
75907,I237022,3,3,45.45
75908,I166847,4,5,203.30
75909,I105780,2,3,1800.51
75910,I167594,6,2,71.68
75911,I338458,1,5,1500.40
75912,I289213,5,2,10.46
75913,I266614,5,1,5.23
75914,I239826,1,2,600.16
75915,I128366,2,5,3000.85
75916,I434455,4,3,121.98
75917,I206921,2,3,1800.51
75918,I228676,1,2,600.16
75919,I270207,5,1,5.23
75920,I113986,2,4,2400.68
75921,I181758,3,3,45.45
75922,I219662,1,5,1500.40
75923,I256122,1,5,1500.40
75924,I671223,6,2,71.68
75925,I183211,2,1,600.17
75926,I186599,8,3,35.19
75927,I319450,4,2,81.32
75928,I152883,7,4,4200.00
75929,I230235,6,1,35.84
75930,I331216,1,3,900.24
75931,I998518,1,3,900.24
75932,I129835,6,3,107.52
75933,I162034,4,2,81.32
75934,I186421,5,1,5.23
75935,I125690,8,5,58.65
75936,I971434,1,4,1200.32
75937,I195237,3,5,75.75
75938,I299290,5,4,20.92
75939,I262393,1,1,300.08
75940,I325814,3,1,15.15
75941,I319642,4,5,203.30
75942,I470874,3,4,60.60
75943,I172917,7,1,1050.00
75944,I103948,1,4,1200.32
75945,I328073,1,4,1200.32
75946,I208672,2,5,3000.85
75947,I282441,5,1,5.23
75948,I131785,5,1,5.23
75949,I106869,1,3,900.24
75950,I226551,7,2,2100.00
75951,I203555,5,5,26.15
75952,I280128,4,4,162.64
75953,I813440,1,3,900.24
75954,I521482,1,5,1500.40
75955,I611634,2,2,1200.34
75956,I643694,6,1,35.84
75957,I509711,5,1,5.23
75958,I695998,1,5,1500.40
75959,I333644,4,2,81.32
75960,I837837,4,2,81.32
75961,I122022,7,4,4200.00
75962,I179790,1,4,1200.32
75963,I758804,5,2,10.46
75964,I308116,4,5,203.30
75965,I905818,2,1,600.17
75966,I408618,1,3,900.24
75967,I660215,1,5,1500.40
75968,I254565,4,3,121.98
75969,I139223,1,4,1200.32
75970,I412807,5,3,15.69
75971,I515432,2,3,1800.51
75972,I123119,4,1,40.66
75973,I112615,1,1,300.08
75974,I193084,4,2,81.32
75975,I105471,5,1,5.23
75976,I250070,2,1,600.17
75977,I306072,1,2,600.16
75978,I178680,4,4,162.64
75979,I250966,6,5,179.20
75980,I127059,6,4,143.36
75981,I808792,1,5,1500.40
75982,I288074,1,2,600.16
75983,I678868,3,4,60.60
75984,I391852,1,2,600.16
75985,I276346,1,4,1200.32
75986,I325616,1,5,1500.40
75987,I111848,4,2,81.32
75988,I121118,1,1,300.08
75989,I105742,2,5,3000.85
75990,I155044,6,5,179.20
75991,I338268,5,2,10.46
75992,I189802,1,3,900.24
75993,I304275,4,5,203.30
75994,I662819,8,4,46.92
75995,I303299,3,5,75.75
75996,I306575,1,5,1500.40
75997,I294237,4,2,81.32
75998,I306303,1,1,300.08
75999,I282508,6,3,107.52
76000,I266011,5,5,26.15
76001,I374626,4,2,81.32
76002,I297865,1,3,900.24
76003,I320862,1,2,600.16
76004,I368928,1,3,900.24
76005,I107992,5,2,10.46
76006,I182011,2,1,600.17
76007,I620401,4,4,162.64
76008,I238680,4,5,203.30
76009,I217279,4,4,162.64
76010,I339580,2,5,3000.85
76011,I119743,1,4,1200.32
76012,I324990,4,5,203.30
76013,I329873,3,5,75.75
76014,I273251,1,5,1500.40
76015,I794140,1,3,900.24
76016,I257639,8,4,46.92
76017,I108074,1,1,300.08
76018,I367328,2,5,3000.85
76019,I289334,3,4,60.60
76020,I814829,4,5,203.30
76021,I887553,2,2,1200.34
76022,I694049,6,5,179.20
76023,I290368,5,5,26.15
76024,I278939,4,5,203.30
76025,I206785,7,5,5250.00
76026,I155296,4,4,162.64
76027,I239244,3,4,60.60
76028,I321209,8,2,23.46
76029,I206493,4,3,121.98
76030,I320097,5,1,5.23
76031,I170732,1,3,900.24
76032,I879423,2,3,1800.51
76033,I777113,1,5,1500.40
76034,I301104,8,4,46.92
76035,I326034,2,4,2400.68
76036,I192033,8,1,11.73
76037,I128184,4,1,40.66
76038,I195738,4,1,40.66
76039,I504775,1,2,600.16
76040,I161905,3,2,30.30
76041,I491642,1,1,300.08
76042,I285920,4,5,203.30
76043,I181234,4,5,203.30
76044,I147872,4,2,81.32
76045,I188027,3,5,75.75
76046,I956924,1,4,1200.32
76047,I295641,1,2,600.16
76048,I174602,5,2,10.46
76049,I238099,5,1,5.23
76050,I210867,5,3,15.69
76051,I197527,3,1,15.15
76052,I161423,8,1,11.73
76053,I240410,4,1,40.66
76054,I330217,6,5,179.20
76055,I334862,1,2,600.16
76056,I317996,1,5,1500.40
76057,I118740,1,1,300.08
76058,I255265,4,3,121.98
76059,I113975,5,2,10.46
76060,I223426,8,4,46.92
76061,I146763,1,4,1200.32
76062,I128154,1,4,1200.32
76063,I569060,3,4,60.60
76064,I317615,1,2,600.16
76065,I293907,1,3,900.24
76066,I178799,5,2,10.46
76067,I233285,3,2,30.30
76068,I881248,1,3,900.24
76069,I879454,1,5,1500.40
76070,I182917,2,3,1800.51
76071,I280611,7,1,1050.00
76072,I331356,1,2,600.16
76073,I200698,6,3,107.52
76074,I269736,3,2,30.30
76075,I322943,1,1,300.08
76076,I787929,4,2,81.32
76077,I387651,1,4,1200.32
76078,I324227,1,4,1200.32
76079,I177025,7,2,2100.00
76080,I854300,1,2,600.16
76081,I183824,4,3,121.98
76082,I914116,3,5,75.75
76083,I286204,6,2,71.68
76084,I492542,1,5,1500.40
76085,I323327,5,1,5.23
76086,I218351,6,3,107.52
76087,I275502,2,5,3000.85
76088,I296934,1,3,900.24
76089,I931229,2,2,1200.34
76090,I450414,8,5,58.65
76091,I250719,6,4,143.36
76092,I149529,1,5,1500.40
76093,I447598,2,4,2400.68
76094,I437255,7,1,1050.00
76095,I868506,8,1,11.73
76096,I194702,6,5,179.20
76097,I774657,1,2,600.16
76098,I159001,2,4,2400.68
76099,I223560,4,1,40.66
76100,I531874,4,1,40.66
76101,I303644,8,2,23.46
76102,I212967,6,3,107.52
76103,I736436,5,5,26.15
76104,I239131,5,1,5.23
76105,I886612,1,4,1200.32
76106,I746153,4,1,40.66
76107,I206444,1,1,300.08
76108,I310404,4,3,121.98
76109,I265644,2,3,1800.51
76110,I329949,1,3,900.24
76111,I168135,5,5,26.15
76112,I197159,1,4,1200.32
76113,I395208,4,4,162.64
76114,I141189,1,1,300.08
76115,I126575,6,4,143.36
76116,I132339,5,4,20.92
76117,I369462,6,2,71.68
76118,I281589,5,4,20.92
76119,I184164,4,3,121.98
76120,I245805,6,3,107.52
76121,I131730,6,3,107.52
76122,I115304,1,1,300.08
76123,I209389,1,1,300.08
76124,I277634,5,2,10.46
76125,I317409,8,2,23.46
76126,I238741,2,2,1200.34
76127,I185652,4,5,203.30
76128,I256811,6,2,71.68
76129,I106323,4,4,162.64
76130,I264071,4,5,203.30
76131,I205825,3,4,60.60
76132,I311638,1,1,300.08
76133,I336705,1,2,600.16
76134,I199632,1,4,1200.32
76135,I727913,1,1,300.08
76136,I310289,1,1,300.08
76137,I227800,5,1,5.23
76138,I912903,1,4,1200.32
76139,I293193,1,2,600.16
76140,I250689,5,1,5.23
76141,I676944,1,5,1500.40
76142,I317854,1,4,1200.32
76143,I542640,4,5,203.30
76144,I165449,7,2,2100.00
76145,I324127,6,1,35.84
76146,I241344,4,2,81.32
76147,I853808,2,2,1200.34
76148,I716082,2,4,2400.68
76149,I258489,2,1,600.17
76150,I303136,1,4,1200.32
76151,I266001,5,3,15.69
76152,I738581,1,2,600.16
76153,I332319,1,3,900.24
76154,I173988,6,3,107.52
76155,I196640,3,4,60.60
76156,I137687,3,1,15.15
76157,I151405,6,1,35.84
76158,I160261,4,5,203.30
76159,I307285,5,5,26.15
76160,I300047,8,2,23.46
76161,I930302,4,3,121.98
76162,I249642,1,1,300.08
76163,I147675,5,4,20.92
76164,I173951,4,4,162.64
76165,I221873,5,2,10.46
76166,I236573,2,2,1200.34
76167,I518146,1,1,300.08
76168,I244940,1,4,1200.32
76169,I171420,1,5,1500.40
76170,I324287,8,1,11.73
76171,I278234,6,3,107.52
76172,I225146,3,5,75.75
76173,I820065,5,2,10.46
76174,I321020,1,5,1500.40
76175,I539721,1,4,1200.32
76176,I220226,4,3,121.98
76177,I284946,5,2,10.46
76178,I101661,1,4,1200.32
76179,I116042,4,1,40.66
76180,I202116,4,5,203.30
76181,I310364,1,5,1500.40
76182,I305530,5,5,26.15
76183,I206625,2,5,3000.85
76184,I180973,1,1,300.08
76185,I183957,5,1,5.23
76186,I171013,1,1,300.08
76187,I119569,1,5,1500.40
76188,I276335,5,1,5.23
76189,I690061,5,5,26.15
76190,I117239,1,4,1200.32
76191,I206835,1,1,300.08
76192,I183474,1,2,600.16
76193,I277815,4,2,81.32
76194,I274222,1,1,300.08
76195,I285849,4,3,121.98
76196,I768276,4,5,203.30
76197,I322787,3,2,30.30
76198,I306351,1,3,900.24
76199,I312920,4,1,40.66
76200,I200208,6,2,71.68
76201,I420185,7,5,5250.00
76202,I851280,1,4,1200.32
76203,I209903,5,4,20.92
76204,I157288,1,3,900.24
76205,I292670,4,3,121.98
76206,I336442,1,4,1200.32
76207,I516167,5,5,26.15
76208,I151519,6,1,35.84
76209,I139416,4,5,203.30
76210,I179850,1,5,1500.40
76211,I273162,8,4,46.92
76212,I280704,6,5,179.20
76213,I870419,7,5,5250.00
76214,I141890,5,1,5.23
76215,I272893,2,2,1200.34
76216,I299797,2,1,600.17
76217,I703670,1,1,300.08
76218,I452700,1,2,600.16
76219,I249271,1,1,300.08
76220,I187198,1,2,600.16
76221,I185598,1,2,600.16
76222,I118362,4,4,162.64
76223,I211429,1,5,1500.40
76224,I225101,3,4,60.60
76225,I545556,4,3,121.98
76226,I745080,1,4,1200.32
76227,I305884,5,2,10.46
76228,I318296,1,3,900.24
76229,I703361,6,5,179.20
76230,I276406,1,3,900.24
76231,I318546,7,3,3150.00
76232,I862334,6,2,71.68
76233,I147873,1,3,900.24
76234,I317649,6,1,35.84
76235,I122308,4,5,203.30
76236,I166763,1,2,600.16
76237,I208132,1,3,900.24
76238,I241994,1,4,1200.32
76239,I277775,1,1,300.08
76240,I242517,4,1,40.66
76241,I806660,1,5,1500.40
76242,I290199,1,5,1500.40
76243,I113558,6,1,35.84
76244,I253845,1,3,900.24
76245,I206506,5,3,15.69
76246,I287385,3,4,60.60
76247,I225439,7,4,4200.00
76248,I951497,5,1,5.23
76249,I308499,1,4,1200.32
76250,I188010,1,5,1500.40
76251,I272510,8,5,58.65
76252,I278488,6,5,179.20
76253,I566104,2,2,1200.34
76254,I152780,4,3,121.98
76255,I205476,5,1,5.23
76256,I290288,6,1,35.84
76257,I221868,4,5,203.30
76258,I290126,1,4,1200.32
76259,I298587,1,3,900.24
76260,I139881,1,3,900.24
76261,I141247,8,3,35.19
76262,I183866,4,2,81.32
76263,I155555,5,1,5.23
76264,I310308,4,2,81.32
76265,I237642,1,2,600.16
76266,I101767,5,4,20.92
76267,I320072,2,1,600.17
76268,I281909,4,2,81.32
76269,I265381,5,2,10.46
76270,I340178,5,5,26.15
76271,I265300,1,5,1500.40
76272,I155286,6,4,143.36
76273,I614794,5,3,15.69
76274,I227274,1,2,600.16
76275,I274516,8,4,46.92
76276,I770672,4,3,121.98
76277,I160333,6,1,35.84
76278,I761890,7,5,5250.00
76279,I259448,7,4,4200.00
76280,I226152,2,3,1800.51
76281,I579806,1,5,1500.40
76282,I551796,7,5,5250.00
76283,I248573,1,1,300.08
76284,I150785,2,2,1200.34
76285,I214260,2,5,3000.85
76286,I761186,1,2,600.16
76287,I226624,2,2,1200.34
76288,I226478,2,5,3000.85
76289,I284128,6,4,143.36
76290,I310147,4,2,81.32
76291,I797305,4,5,203.30
76292,I210209,4,1,40.66
76293,I173777,5,1,5.23
76294,I293421,1,3,900.24
76295,I645603,2,5,3000.85
76296,I844847,4,3,121.98
76297,I188109,6,5,179.20
76298,I239504,4,3,121.98
76299,I277589,1,1,300.08
76300,I135986,2,5,3000.85
76301,I305909,4,4,162.64
76302,I476408,3,1,15.15
76303,I256747,1,1,300.08
76304,I220893,1,1,300.08
76305,I168467,2,2,1200.34
76306,I219118,1,2,600.16
76307,I101313,8,1,11.73
76308,I555002,5,1,5.23
76309,I325566,3,5,75.75
76310,I162193,1,3,900.24
76311,I134054,6,5,179.20
76312,I208224,1,1,300.08
76313,I326718,1,3,900.24
76314,I242815,4,4,162.64
76315,I585271,7,2,2100.00
76316,I443651,8,5,58.65
76317,I114124,4,4,162.64
76318,I479715,7,2,2100.00
76319,I281874,4,4,162.64
76320,I245392,4,2,81.32
76321,I147333,2,4,2400.68
76322,I278147,1,4,1200.32
76323,I297472,8,1,11.73
76324,I128492,8,1,11.73
76325,I158959,1,5,1500.40
76326,I274920,1,3,900.24
76327,I277698,1,1,300.08
76328,I263400,3,4,60.60
76329,I875820,2,1,600.17
76330,I218928,1,4,1200.32
76331,I171425,3,1,15.15
76332,I279542,1,5,1500.40
76333,I106355,5,5,26.15
76334,I201120,6,2,71.68
76335,I257140,1,4,1200.32
76336,I120996,6,1,35.84
76337,I219057,4,4,162.64
76338,I277395,1,1,300.08
76339,I679134,1,3,900.24
76340,I159491,1,3,900.24
76341,I634351,1,1,300.08
76342,I290639,4,3,121.98
76343,I232547,5,1,5.23
76344,I128544,1,1,300.08
76345,I557454,3,5,75.75
76346,I607543,4,5,203.30
76347,I204987,1,5,1500.40
76348,I217771,4,3,121.98
76349,I605529,4,2,81.32
76350,I236550,5,3,15.69
76351,I184514,4,1,40.66
76352,I137486,1,4,1200.32
76353,I174774,3,1,15.15
76354,I218414,6,3,107.52
76355,I589493,1,5,1500.40
76356,I430362,6,5,179.20
76357,I679737,1,5,1500.40
76358,I861523,3,5,75.75
76359,I298033,1,3,900.24
76360,I261328,1,2,600.16
76361,I186098,5,4,20.92
76362,I288852,6,1,35.84
76363,I776816,3,3,45.45
76364,I125205,3,2,30.30
76365,I265791,1,5,1500.40
76366,I597971,1,1,300.08
76367,I311842,1,5,1500.40
76368,I217596,1,5,1500.40
76369,I238821,8,3,35.19
76370,I147319,5,3,15.69
76371,I327256,6,2,71.68
76372,I203422,1,2,600.16
76373,I275490,1,5,1500.40
76374,I251580,4,5,203.30
76375,I236423,4,1,40.66
76376,I286775,1,3,900.24
76377,I159573,6,2,71.68
76378,I478902,6,5,179.20
76379,I843835,1,5,1500.40
76380,I330938,5,4,20.92
76381,I278075,8,2,23.46
76382,I357679,4,2,81.32
76383,I636322,2,2,1200.34
76384,I835986,1,5,1500.40
76385,I655944,1,2,600.16
76386,I263436,6,3,107.52
76387,I114902,1,1,300.08
76388,I227562,1,5,1500.40
76389,I522103,1,4,1200.32
76390,I943869,5,1,5.23
76391,I301694,1,5,1500.40
76392,I273635,5,3,15.69
76393,I697881,4,4,162.64
76394,I301815,6,5,179.20
76395,I862811,3,2,30.30
76396,I256285,7,5,5250.00
76397,I180049,2,3,1800.51
76398,I212808,8,1,11.73
76399,I177895,2,3,1800.51
76400,I133621,5,4,20.92
76401,I294981,4,4,162.64
76402,I945614,6,4,143.36
76403,I311454,1,2,600.16
76404,I185520,7,1,1050.00
76405,I300276,1,3,900.24
76406,I319016,3,4,60.60
76407,I804728,1,1,300.08
76408,I213591,4,2,81.32
76409,I222520,6,2,71.68
76410,I240052,7,4,4200.00
76411,I114320,4,4,162.64
76412,I159643,6,3,107.52
76413,I192124,1,1,300.08
76414,I106681,1,2,600.16
76415,I214183,1,3,900.24
76416,I167085,2,5,3000.85
76417,I997895,1,3,900.24
76418,I529831,7,5,5250.00
76419,I105253,3,1,15.15
76420,I781030,5,2,10.46
76421,I324377,1,5,1500.40
76422,I388127,1,2,600.16
76423,I948806,4,5,203.30
76424,I328202,2,5,3000.85
76425,I277776,1,5,1500.40
76426,I219830,1,3,900.24
76427,I437978,4,1,40.66
76428,I121216,2,4,2400.68
76429,I244301,4,1,40.66
76430,I300657,1,4,1200.32
76431,I292160,2,4,2400.68
76432,I680634,5,2,10.46
76433,I378766,1,2,600.16
76434,I738240,1,2,600.16
76435,I182088,3,5,75.75
76436,I102459,1,4,1200.32
76437,I152253,1,2,600.16
76438,I454548,6,2,71.68
76439,I120104,1,1,300.08
76440,I266495,5,3,15.69
76441,I996562,1,4,1200.32
76442,I142330,6,2,71.68
76443,I324278,4,5,203.30
76444,I215073,6,4,143.36
76445,I348750,1,3,900.24
76446,I305978,5,4,20.92
76447,I148730,1,5,1500.40
76448,I245407,3,1,15.15
76449,I258764,7,2,2100.00
76450,I404153,5,1,5.23
76451,I144605,5,1,5.23
76452,I201600,1,5,1500.40
76453,I518983,7,4,4200.00
76454,I129810,6,4,143.36
76455,I161680,6,2,71.68
76456,I376471,1,4,1200.32
76457,I333887,5,3,15.69
76458,I437379,5,4,20.92
76459,I280981,5,2,10.46
76460,I173112,1,1,300.08
76461,I252083,5,1,5.23
76462,I163864,1,2,600.16
76463,I793233,6,1,35.84
76464,I111704,7,4,4200.00
76465,I808395,6,2,71.68
76466,I266364,2,2,1200.34
76467,I203066,5,5,26.15
76468,I267375,3,4,60.60
76469,I103464,5,4,20.92
76470,I171364,3,5,75.75
76471,I218285,4,5,203.30
76472,I332682,1,5,1500.40
76473,I239641,1,2,600.16
76474,I123601,5,3,15.69
76475,I649990,1,4,1200.32
76476,I140895,5,2,10.46
76477,I141704,1,1,300.08
76478,I774211,6,2,71.68
76479,I969547,4,5,203.30
76480,I592835,4,2,81.32
76481,I298003,3,5,75.75
76482,I307450,5,5,26.15
76483,I615020,3,2,30.30
76484,I190813,1,3,900.24
76485,I170294,5,2,10.46
76486,I111204,5,5,26.15
76487,I945266,5,1,5.23
76488,I869278,1,4,1200.32
76489,I189322,1,4,1200.32
76490,I949451,5,1,5.23
76491,I229424,5,4,20.92
76492,I123228,2,3,1800.51
76493,I240065,4,1,40.66
76494,I231917,6,4,143.36
76495,I461507,4,4,162.64
76496,I289590,4,5,203.30
76497,I297095,1,2,600.16
76498,I391028,3,5,75.75
76499,I329200,1,2,600.16
76500,I276827,4,5,203.30
76501,I712659,1,3,900.24
76502,I127062,5,3,15.69
76503,I122839,4,5,203.30
76504,I205390,1,5,1500.40
76505,I503732,4,5,203.30
76506,I827230,2,1,600.17
76507,I105907,2,1,600.17
76508,I169108,8,5,58.65
76509,I270181,6,2,71.68
76510,I833968,1,2,600.16
76511,I246239,2,5,3000.85
76512,I290148,1,1,300.08
76513,I336892,1,2,600.16
76514,I673659,1,1,300.08
76515,I268035,4,4,162.64
76516,I254979,5,4,20.92
76517,I286424,2,4,2400.68
76518,I496685,1,3,900.24
76519,I394662,6,2,71.68
76520,I236067,2,3,1800.51
76521,I589002,1,2,600.16
76522,I155668,1,3,900.24
76523,I314234,2,3,1800.51
76524,I156299,4,3,121.98
76525,I320827,3,1,15.15
76526,I172547,3,5,75.75
76527,I549783,5,2,10.46
76528,I140781,1,4,1200.32
76529,I278475,5,5,26.15
76530,I680916,1,2,600.16
76531,I242641,5,4,20.92
76532,I214087,1,5,1500.40
76533,I857249,5,4,20.92
76534,I621813,4,5,203.30
76535,I286971,1,1,300.08
76536,I125815,1,5,1500.40
76537,I284160,1,5,1500.40
76538,I164426,1,1,300.08
76539,I224764,1,5,1500.40
76540,I388055,4,2,81.32
76541,I110143,8,4,46.92
76542,I183875,4,4,162.64
76543,I933778,3,4,60.60
76544,I257220,6,4,143.36
76545,I207897,2,5,3000.85
76546,I195254,4,5,203.30
76547,I298907,2,2,1200.34
76548,I320709,5,4,20.92
76549,I250013,3,5,75.75
76550,I130236,4,5,203.30
76551,I103862,4,1,40.66
76552,I333364,4,1,40.66
76553,I640050,4,3,121.98
76554,I169692,1,5,1500.40
76555,I285020,7,4,4200.00
76556,I437114,1,2,600.16
76557,I861364,6,1,35.84
76558,I199411,1,2,600.16
76559,I274889,8,1,11.73
76560,I281535,5,1,5.23
76561,I461874,1,3,900.24
76562,I393439,5,2,10.46
76563,I482880,6,1,35.84
76564,I203610,3,2,30.30
76565,I267224,1,1,300.08
76566,I480421,4,2,81.32
76567,I265993,4,1,40.66
76568,I223477,5,2,10.46
76569,I949925,5,2,10.46
76570,I236824,5,4,20.92
76571,I805999,7,3,3150.00
76572,I335269,1,2,600.16
76573,I309300,4,2,81.32
76574,I206935,5,3,15.69
76575,I139188,2,5,3000.85
76576,I490625,8,3,35.19
76577,I141611,6,1,35.84
76578,I108347,6,4,143.36
76579,I249026,4,4,162.64
76580,I636422,5,5,26.15
76581,I333010,8,1,11.73
76582,I182957,5,4,20.92
76583,I119877,5,4,20.92
76584,I338123,2,3,1800.51
76585,I180885,2,1,600.17
76586,I238379,1,2,600.16
76587,I914271,1,3,900.24
76588,I876512,1,4,1200.32
76589,I951940,1,5,1500.40
76590,I969884,4,1,40.66
76591,I213771,3,4,60.60
76592,I313589,8,4,46.92
76593,I240628,5,4,20.92
76594,I896367,5,5,26.15
76595,I143403,8,5,58.65
76596,I288185,1,1,300.08
76597,I199593,1,1,300.08
76598,I935382,5,2,10.46
76599,I248496,2,5,3000.85
76600,I311683,8,3,35.19
76601,I138597,7,3,3150.00
76602,I336020,2,5,3000.85
76603,I237417,1,2,600.16
76604,I123194,4,2,81.32
76605,I747185,4,4,162.64
76606,I230509,1,2,600.16
76607,I254758,4,5,203.30
76608,I264451,7,3,3150.00
76609,I328208,2,5,3000.85
76610,I131704,7,1,1050.00
76611,I269881,6,2,71.68
76612,I351336,1,1,300.08
76613,I316866,6,5,179.20
76614,I316589,5,1,5.23
76615,I210220,1,1,300.08
76616,I310501,5,3,15.69
76617,I164744,8,1,11.73
76618,I144528,4,3,121.98
76619,I253674,7,4,4200.00
76620,I527520,5,5,26.15
76621,I301927,1,1,300.08
76622,I275764,1,1,300.08
76623,I188504,1,3,900.24
76624,I411573,7,2,2100.00
76625,I150611,8,3,35.19
76626,I336315,4,5,203.30
76627,I766791,1,2,600.16
76628,I325229,7,1,1050.00
76629,I950694,3,4,60.60
76630,I173381,2,5,3000.85
76631,I229908,1,2,600.16
76632,I347847,5,4,20.92
76633,I157384,6,3,107.52
76634,I303309,6,2,71.68
76635,I128079,1,4,1200.32
